ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0170SGB20292,sglgjwp,,,The Marina,,,,,,Keynsham Road,,,,SW-bound,,SW,E0041958,Willsbridge,,,,,,,false,UKOS,366112,169143,-2.48874,51.42028,BCT,MKD,OTH,,,,051,2005-04-20T00:00:00,2016-11-11T12:22:18,11,new,active
0170SGB20293,sglgjwt,,,The Marina,,,,,,Keynsham Road,,,,NE-bound,,NE,E0041958,Willsbridge,,,,,,,false,UKOS,366109,169151,-2.48878,51.42035,BCT,MKD,OTH,,,,051,2005-04-20T00:00:00,2016-11-11T12:22:18,13,new,active
0170SGB20301,sglgapj,,,Larksleaze Road,,,,,,Ellacombe Road,,,,W-bound,,W,E0041864,Longwell Green,,,,,,,false,UKOS,365513,170768,-2.49751,51.43485,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20300,sglgapd,,,Larksleaze Road,,,,,,Ellacombe Road,,,,E-bound,,E,E0041864,Longwell Green,,,,,,,false,UKOS,365499,170778,-2.49771,51.43494,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20298,sglgamj,,,Sally Barn Close,,,,,,Court Farm Road,,,,W-bound,,W,E0041864,Longwell Green,,,,,,,false,UKOS,365465,170618,-2.49818,51.4335,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20299,sglgapg,,,Sally Barn Close,,,,,,Court Farm Road,,,,E-bound,,E,E0041864,Longwell Green,,,,,,,false,UKOS,365513,170638,-2.4975,51.43368,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-02-03T08:51:49,17,new,active
0170SGB20462,sglmdwj,,,Broad Lane,,,,,,Westerleigh Road,,,,SW-bound,,SW,E0053730,Westerleigh,,,,,,,false,UKOS,369454,179560,-2.44158,51.51413,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-07T11:24:34,11,new,active
0170SGB20461,sglmdwp,,,Broad Lane,,,,,,Westerleigh Road,,,,E-bound,,E,E0053730,Westerleigh,,,,,,,false,UKOS,369489,179602,-2.44108,51.51451,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-07T11:24:05,11,new,active
0170SGB20460,sglmdtg,,,Kidney Hill,,,,,,Westerleigh Road,,,,S-bound,,S,E0053730,Westerleigh,,,,,,,false,UKOS,369302,179211,-2.44374,51.51099,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-07T11:29:38,11,new,active
0170SGB20459,sglmdtd,,,Kidney Hill,,,,,,Westerleigh Road,,,,N-bound,,N,E0053730,Westerleigh,,,,,,,false,UKOS,369286,179202,-2.44397,51.5109,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-07T11:28:06,16,new,active
0170SGB20458,sgldpwg,,,Cleeve Park Road,,,,,,Cleeve Hill,,,,NW-bound,,NW,E0041802,Downend,,,,,,,false,UKOS,364932,177004,-2.50649,51.49089,BCT,MKD,OTH,,,,051,2005-05-13T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20457,sgldtad,,,Cleeve Park Road,,,,,,Cleeve Hill,,,,SE-bound,,SE,E0041802,Downend,,,,,,,false,UKOS,364948,177007,-2.50626,51.49091,BCT,MKD,OTH,,,,051,2005-05-13T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20467,sglmgtm,,,Wapley Turn,,,,,,Westerleigh Road,,,,N-bound,,N,E0053730,Westerleigh,,,,,,,false,UKOS,369956,180201,-2.4344,51.51992,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20468,sglmgwa,,,Wapley Turn,,,,,,Westerleigh Road,,,,S-bound,,S,E0053730,Westerleigh,,,,,,,false,UKOS,369972,180209,-2.43417,51.51999,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20465,sglmgwj,,,War Memorial,,,,,,Westerleigh Road,,,,S-bound,,S,E0053730,Westerleigh,,,,,,,false,UKOS,369983,179825,-2.43398,51.51654,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2021-03-09T14:00:56,17,new,active
0170SGB20466,sglmgtp,,,War Memorial,,,,,,Westerleigh Road,,,,N-bound,,N,E0053730,Westerleigh,,,,,,,false,UKOS,369966,179857,-2.43423,51.51683,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20464,sglmgmp,,,Mill Crescent,,,,,,Westerleigh Road,,,,W-bound,,W,E0053730,Westerleigh,,,,,,,false,UKOS,369852,179641,-2.43585,51.51488,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-07T11:20:16,11,new,active
0170SGB20463,sglmgmj,,,Mill Crescent,,,,,,Westerleigh Road,,,,E-bound,,E,E0053730,Westerleigh,,,,,,,false,UKOS,369850,179651,-2.43588,51.51497,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-07T11:19:57,11,new,active
0170SGB20450,sgldmtm,,,Quakers Road,,,,,,Bromley Heath Road,,,,N-bound,,N,E0041772,Bromley Heath,,,,,,,false,UKOS,364716,177994,-2.5097,51.49977,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-04-08T08:59:47,12,new,active
0170SGB20451,sgldmwm,,,Quakers Road,,,,,,Bromley Heath Road,,,,S-bound,,S,E0041772,Bromley Heath,,,,,,,false,UKOS,364736,177969,-2.50941,51.49955,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20446,sgldtgm,,,Queensholm Crescent,,,,,,Quaker's Road,,,,W-bound,,W,E0041772,Bromley Heath,,,,,,,false,UKOS,364976,177944,-2.50595,51.49934,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20447,sgldtgw,,,Queensholm Crescent,,,,,,Quaker's Road,,,,E-bound,,E,E0041772,Bromley Heath,,,,,,,false,UKOS,365009,177944,-2.50547,51.49934,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20445,sgldwmp,,,Four Acre Road,,,,,,Quakers Road,,,,E-bound,,E,E0041772,Bromley Heath,,,,,,,false,UKOS,365336,177977,-2.50076,51.49966,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-01-28T16:23:47,11,new,active
0170SGB20443,sgldtwp,,,Queensholm Close,,,,,,Queensholm Drive,,,,S-bound,,S,E0041772,Bromley Heath,,,,,,,false,UKOS,365131,177960,-2.50372,51.49949,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20444,sgldtwd,,,Queensholm Close,,,,,,Queensholm Drive,,,,N-bound,,N,E0041772,Bromley Heath,,,,,,,false,UKOS,365132,177995,-2.50371,51.49981,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20455,sgldpda,,,Heath Walk,,,,,,Cleeve Hill,,,,SE-bound,,SE,E0041802,Downend,,,,,,,false,UKOS,364772,177180,-2.50881,51.49246,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-03-10T14:49:24,17,new,active
0170SGB20456,sgldpga,,,Heath Walk,,,,,,Cleeve Hill,,,,NW-bound,,NW,E0041802,Downend,,,,,,,false,UKOS,364797,177138,-2.50845,51.49208,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,8,new,active
0170SGB20485,sgldmga,,,Cleeve Wood Road,,,,,,Cleeve Wood Road,,,,SE-bound,,SE,E0041802,Downend,,,,,,,false,UKOS,364594,177442,-2.5114,51.4948,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-03-10T14:52:48,14,new,active
0170SGB20486,sgldmgp,,,Cleeve Wood Road,,,,,,Cleeve Wood Road,,,,NW-bound,,NW,E0041802,Downend,,,,,,,false,UKOS,364606,177408,-2.51122,51.4945,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20454,sgldmtw,,,Cleeve Wood Road,,,,,,Bromley Heath Road,,,,N-bound,,N,E0041802,Downend,,,,,,,false,UKOS,364716,177371,-2.50964,51.49417,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20488,sgldtjt,,,Glendale,,,,,,Oakdale Road,,,,N-bound,,N,E0041802,Downend,,,,,,,false,UKOS,365049,177914,-2.50489,51.49908,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20487,sgldtma,,,Glendale,,,,,,Oakdale Road,,,,S-bound,,S,E0041802,Downend,,,,,,,false,UKOS,365058,177910,-2.50476,51.49904,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20493,sglmwtm,,,Grove Lane,,,,,,Feltham Road,,,,E-bound,,E,N0064868,Hinton,,,,,,,false,UKOS,373265,176826,-2.38645,51.48974,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20494,sglmwtp,,,Grove Lane,,,,,,Feltham Road,,,,W-bound,,W,N0064868,Hinton,,,,,,,false,UKOS,373266,176820,-2.38644,51.48969,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20492,sglmgwp,,,Pucklechurch Village Hall,,,,,,Abson Road,,,,E-bound,,E,E0053720,Pucklechurch,,,,,,,false,UKOS,370017,176412,-2.4332,51.48586,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20491,sglmgwg,,,The Fleur De Lys,,,,,,Abson Road,,,,W-bound,,W,E0053720,Pucklechurch,,,,,,,false,UKOS,369960,176428,-2.43402,51.486,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20489,sgldtpt,,,Oakdale Close,,,,,,Oakdale Road,,,,S-bound,,S,E0041802,Downend,,,,,,,false,UKOS,365098,177491,-2.50414,51.49528,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20490,sgldtpd,,,Oakdale Close,,,,,,Oakdale Road,,,,N-bound,,N,E0041802,Downend,,,,,,,false,UKOS,365084,177494,-2.50435,51.4953,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20477,sgldgdt,,,Pearces Hill,,,,,,Begbrook Park,,,,W-bound,,W,E0041814,Frenchay,,,,,,,false,UKOS,363642,177446,-2.52511,51.49478,BCT,MKD,OTH,,,,051,2005-08-12T00:00:00,2025-07-04T11:29:53,57,new,active
0170SGB20476,sgldgdj,,,Pearces Hill,,,,,,Begbrook Park,,,,E-bound,,E,E0041814,Frenchay,,,,,,,false,UKOS,363643,177455,-2.5251,51.49486,BCT,CUS,OTH,,,,051,2005-08-12T00:00:00,2025-07-04T11:29:37,56,delete,inactive
0170SGB20472,sgldgtj,,,Bradley Bridge,,,,,,Beacon Lane,,,,NE-bound,,NE,E0053733,Winterbourne,,,,,,,false,UKOS,364007,180483,-2.52017,51.52211,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20471,sgldgtm,,,Bradley Bridge,,,,,,Beacon Lane,,,,SW-bound,,SW,E0053733,Winterbourne,,,,,,,false,UKOS,364023,180477,-2.51993,51.52206,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20469,sglmgpg,,,Nibley Turn,,,,,,Westerleigh Road,,,,S-bound,,S,E0053730,Westerleigh,,,,,,,false,UKOS,369891,180805,-2.43539,51.52535,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2021-03-09T13:57:50,11,new,active
0170SGB20470,sglmgmw,,,Nibley Turn,,,,,,Westerleigh Road,,,,N-bound,,N,E0053730,Westerleigh,,,,,,,false,UKOS,369870,180817,-2.43569,51.52546,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20481,sgldjda,,,Frenchay Village Hall,,,,,,Beckspool Road,,,,N-bound,,N,E0041814,Frenchay,,,,,,,false,UKOS,364162,178029,-2.51768,51.50005,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20482,sgldjdj,,,Frenchay Village Hall,,,,,,Beckspool Road,,,,S-bound,,S,E0041814,Frenchay,,,,,,,false,UKOS,364171,178040,-2.51755,51.50015,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2020-03-10T15:04:24,6,new,active
0170SGB20480,sgldjaw,,,Cedar Hall,,,,,,Beckspool Road,,,,S-bound,,S,E0041814,Frenchay,,,,,,,false,UKOS,364136,177893,-2.51804,51.49883,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2025-03-18T16:50:36,39,new,active
0170SGB20479,sgldjam,,,Cedar Hall,,,,,,Beckspool Road,,,,N-bound,,N,E0041814,Frenchay,,,,,,,false,UKOS,364121,177876,-2.51826,51.49868,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2025-03-18T16:51:50,8,new,active
0170SGB20414,sglgjdp,,,Bridge Road,,,,,,Station Road,,,,SE-bound,,SE,N0064870,Soundwell,,,,,,,false,UKOS,365944,175169,-2.49173,51.47445,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20404,sglgdtw,,,Bridge Road,,,,,,Station Road,,,,NW-bound,,NW,N0064870,Soundwell,,,,,,,false,UKOS,365877,175209,-2.4927,51.47481,BCT,MKD,OTH,,,,051,2005-07-11T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20402,sglgmjm,,,Siston Common Roundabout,,,,,,Anchor Road,,,,N-bound,,N,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,366221,174664,-2.4877,51.46993,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20416,sglgmjp,,,Siston Common Roundabout,,,,,,Anchor Road,,,,S-bound,,S,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,366233,174659,-2.48752,51.46988,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20399,sglgamp,,,Alma Road,,,,,,New Cheltenham Road,,,,E-bound,,E,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,365470,174284,-2.49847,51.46646,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,13,new,active
0170SGB20420,sglgamt,,,Alma Road,,,,,,New Cheltenham Road,,,,W-bound,,W,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,365415,174278,-2.49926,51.46641,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,13,new,active
0170SGB20406,sglgagw,,,Larch Road,,,,,,Middle Road,,,,W-bound,,W,N0064870,Soundwell,,,,,,,false,UKOS,365425,175290,-2.49922,51.47551,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2019-01-23T10:10:48,8,new,active
0170SGB20412,sglgada,,,Larch Road,,,,,,Middle Road,,,,E-bound,,E,N0064870,Soundwell,,,,,,,false,UKOS,365406,175301,-2.49949,51.4756,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20071,sgldptj,,,The Portcullis,,,,,,Soundwell Road,,,,C,,S,E0041923,Staple Hill,,,,,,,false,UKOS,364900,175833,-2.50683,51.48036,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2022-03-16T14:56:41,12,new,active
0170SGB20072,sgldpmp,,,The Portcullis,,,,,,Soundwell Road,,,,D,,N,E0041923,Staple Hill,,,,,,,false,UKOS,364883,175814,-2.50707,51.48018,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2022-03-16T14:56:29,12,new,active
0170SGB20408,sgldpwt,,,The Portcullis,,,,,,Broad Street,,,,A,,E,E0041923,Staple Hill,,,,,,,false,UKOS,364959,175921,-2.50599,51.48115,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2022-03-16T14:56:54,12,new,active
0170SGB20393,sgldpma,,,The Portcullis,,,,,,High Street,,,,B,,W,E0041923,Staple Hill,,,,,,,false,UKOS,364833,175920,-2.5078,51.48113,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2022-03-16T14:57:15,12,new,active
0170SGB20407,sgldpwm,,,Morley Road,,,,,,Morley Road,,,,NW-bound,,NW,E0041923,Staple Hill,,,,,,,false,UKOS,364940,175443,-2.50622,51.47685,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20398,sgldwdt,,,Spring Hill,,,,,,New Cheltenham Road,,,,E-bound,,E,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,365224,174386,-2.50202,51.46737,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20421,sgldwgd,,,Spring Hill,,,,,,New Cheltenham Road,,,,W-bound,,W,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,365224,174371,-2.50202,51.46723,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20397,sgldtgt,,,Northend Road,,,,,,Syston Way,,,,E-bound,,E,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,364963,174432,-2.50578,51.46776,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20422,sgldtgp,,,Northend Road,,,,,,Syston Way,,,,W-bound,,W,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,364991,174414,-2.50538,51.4676,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20433,sglgdgp,,,Mangotsfield Cemetery,,,,,,Westerleigh Road,,,,SW-bound,,SW,E0041870,Mangotsfield,,,,,,,false,UKOS,365681,176962,-2.4957,51.49056,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20434,sglgdat,,,Mangotsfield Cemetery,,,,,,Westerleigh Road,,,,E-bound,,E,E0041870,Mangotsfield,,,,,,,false,UKOS,365652,176959,-2.49611,51.49053,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20432,sglgjdg,,,Westbourne Road,,,,,,Westerleigh Road,,,,NE-bound,,NE,E0041802,Downend,,,,,,,false,UKOS,365933,177185,-2.49209,51.49258,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20431,sglgjgw,,,Westbourne Road,,,,,,Westerleigh Road,,,,SW-bound,,SW,E0041802,Downend,,,,,,,false,UKOS,365990,177233,-2.49127,51.49301,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20442,sgldwdm,,,Queensholm Drive,,,,,,Queensholm Drive,,,,S-bound,,S,E0041772,Bromley Heath,,,,,,,false,UKOS,365193,178160,-2.50284,51.5013,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:52:01,4,new,active
0170SGB20441,sgldwgw,,,Queensholm Drive,,,,,,Four Acre Road,,,,SE-bound,,SE,E0041772,Bromley Heath,,,,,,,false,UKOS,365234,178177,-2.50225,51.50145,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:52:01,4,new,active
0170SGB20440,sglgadj,,,Four Acre Road,,,,,,Four Acre Road,,,,N-bound,,N,E0041766,Blackhorse,Mangotsfield,,,,,,false,UKOS,365383,177926,-2.50008,51.4992,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:52:01,4,new,active
0170SGB20439,sglgagd,,,Four Acre Road,,,,,,Four Acre Road,,,,S-bound,,S,E0041766,Blackhorse,Mangotsfield,,,,,,false,UKOS,365395,177914,-2.49991,51.4991,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2016-11-11T12:52:01,4,new,active
0170SGB20403,sglgjgj,,,Chiphouse Road,,,,,,Station Road,,,,N-bound,,N,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,365972,175080,-2.49132,51.47365,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:22:18,4,new,active
0170SGB20415,sglgjmp,,,Chiphouse Road,,,,,,Station Road,,,,SE-bound,,SE,E0041879,New Cheltenham,Kingswood,,,,,,false,UKOS,366009,175038,-2.49079,51.47328,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T12:52:01,4,new,active
0170SGB20405,sglgawm,,,Middle Road,,,,,,Middle Road,,,,W-bound,,W,N0064870,Soundwell,,,,,,,false,UKOS,365648,175297,-2.49601,51.47558,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2019-01-23T10:10:12,8,new,active
0170SGB20413,sglgdam,,,Middle Road,,,,,,Middle Road,,,,E-bound,,E,N0064870,Soundwell,,,,,,,false,UKOS,365674,175303,-2.49563,51.47564,BCT,MKD,OTH,,,,051,2007-07-09T00:00:00,2016-11-11T12:52:01,4,new,active
0170SGP90572,sgldjdm,,,The Crown,,,,,,B4058,,,,W-bound,,W,E0053733,Winterbourne,,,,,,,false,UKOS,364195,178974,-2.5173,51.50855,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2024-09-11T13:36:39,42,new,active
0170SGP90573,sgldjdp,,,The Crown,,,,,,B4058,,,,E-bound,,E,E0053733,Winterbourne,,,,,,,false,UKOS,364186,178982,-2.51743,51.50862,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2024-09-11T13:36:21,35,new,active
0170SGP90569,sgldgmt,,,Beckspool Road,,,,,,Bristol Road,,,,SW-bound,,SW,E0041814,Frenchay,,,,,,,false,UKOS,363868,178322,-2.52195,51.50267,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2025-03-18T16:25:31,37,new,active
0170SGP90567,sgldgmg,,,Beckspool Road,,,,,,Bristol Road,,,,NE-bound,,NE,E0041814,Frenchay,,,,,,,false,UKOS,363874,178339,-2.52186,51.50282,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2025-03-18T16:28:36,4,new,active
0170SGB20483,sgldjad,,,Beckspool Road,,,,,,Beckspool Road,,,,E-bound,,E,E0041814,Frenchay,,,,,,,false,UKOS,364085,178288,-2.51882,51.50238,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2025-03-18T15:56:30,14,delete,inactive
0170SGP90565,sgldgad,,,Alexander Road,,,,,,Frenchay Park Road,,,,SW-bound,,SW,E0041814,Frenchay,,,,,,,false,UKOS,363468,177851,-2.52766,51.49841,BCT,MKD,OTH,,,,051,2007-08-31T00:00:00,2025-03-18T14:14:49,51,new,active
0170SGP90566,sgldgag,,,Alexander Road,,,,,,Bristol Road,,,,NE-bound,,NE,E0041814,Frenchay,,,,,,,false,UKOS,363504,177923,-2.52715,51.49906,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2025-03-18T14:11:46,51,new,active
0170SGP90588,sgldpdm,,,The George and Dragon,,,,,,High Street,,,,N-bound,,N,E0053733,Winterbourne,,,,,,,false,UKOS,364781,180594,-2.50902,51.52316,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T11:53:03,4,new,active
0170SGP90579,sgldpgd,,,The George and Dragon,,,,,,Dragon Road,,,,S-bound,,S,E0053733,Winterbourne,,,,,,,false,UKOS,364795,180498,-2.50881,51.52229,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T11:53:03,4,new,active
0170SGP90578,sgldpmj,,,Post Office,,,,,,Flaxpits Lane,,,,E-bound,,E,E0053733,Winterbourne,,,,,,,false,UKOS,364875,180554,-2.50766,51.5228,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T11:53:03,4,new,active
0170SGP90577,sgldmda,,,Quarry Barton,,,,,,B4058,,,,N-bound,,N,E0053733,Winterbourne,,,,,,,false,UKOS,364568,179520,-2.51198,51.51349,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2024-02-13T10:42:58,35,new,active
0170SGP90576,sgldmdp,,,Quarry Barton,,,,,,B4058,,,,S-bound,,S,E0053733,Winterbourne,,,,,,,false,UKOS,364576,179513,-2.51187,51.51342,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2024-02-13T10:42:17,51,new,active
0170SGP90575,sgldjwd,,,Whiteshill Church,,,,,,Bristol Road,,,,N-bound,,N,E0041905,Pye Corner,,,,,,,false,UKOS,364499,179272,-2.51295,51.51125,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T11:53:03,4,new,active
0170SGP90574,sgldjwp,,,Whiteshill Church,,,,,,Bristol Road,,,,S-bound,,S,E0041905,Pye Corner,,,,,,,false,UKOS,364509,179270,-2.51281,51.51123,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T11:53:03,4,new,active
0170SGB20435,sgldwgj,,,The Horseshoe,,,,,,Westerleigh Road,,,,W-bound,,W,E0041802,Downend,,,,,,,false,UKOS,365227,176737,-2.50221,51.4885,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2023-11-01T12:53:03,4,new,active
0170SGB20436,sgldwgm,,,The Horseshoe,,,,,,Westerleigh Road,,,,E-bound,,E,E0041802,Downend,,,,,,,false,UKOS,365213,176743,-2.50241,51.48856,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2023-11-01T12:52:05,4,new,active
0170SGA10017,sgldwdj,,,Oakdale Road,,,,,,Badminton Road,,,,NE-bound,,NE,E0041802,Downend,,,,,,,false,UKOS,365244,177330,-2.50203,51.49384,BCT,MKD,OTH,,,,051,2010-05-24T00:00:00,2016-11-11T11:53:03,4,new,active
0170SGP90552,sgldwdw,,,Oakdale Road,,,,,,Badminton Road,,,,S-bound,,S,E0041802,Downend,,,,,,,false,UKOS,365210,177104,-2.50249,51.4918,BCT,MKD,OTH,,,,051,2005-06-08T00:00:00,2020-01-29T10:54:35,20,new,active
0170SGP90418,sglmwpw,,,Caroline Close,,,,,,St Johns Way,,,,W-bound,,W,E0053734,Yate,,,,,,,false,UKOS,372905,182659,-2.39209,51.54217,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2024-06-23T22:30:33,39,new,active
0170SGP90550,sglmwpt,,,Caroline Close,,,,,,St Johns Way,,,,E-bound,,E,E0053734,Yate,,,,,,,false,UKOS,372890,182664,-2.39231,51.54222,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2024-06-23T22:26:47,39,new,active
0170SGP90548,sglgadp,,,Sandringham Avenue,,,,,,Badminton Road,,,,S-bound,,S,E0041802,Downend,,,,,,,false,UKOS,365392,177553,-2.49992,51.49585,BCT,MKD,OTH,,,,051,2003-06-12T00:00:00,2016-11-11T11:53:03,4,new,active
